review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1NS7FJH6FV96I,3,57,69,N,Y
R2N29XEU8RX0YF,5,20,22,N,Y
R1QETSKDCACWU,1,67,70,N,Y
RNPNGWUFSVYXY,1,24,28,N,N
R3W57ZDWM3WR0I,1,43,48,N,Y
R3LMST14305MX4,1,271,296,N,N
R1NBGBARSC7HE5,1,58,63,N,Y
R16790YTA73HCZ,1,34,37,N,Y
RR9F2YTECN67C,5,35,37,Y,N
R11QL9YIO9QAVA,5,328,333,N,Y
R1JV2R36FVWDBA,1,123,134,N,N
R48HH42KMFF9U,1,14,20,N,N
R2LKK2NNEMLR2B,1,44,54,N,N
R1T7LBGND32YPB,5,17,21,N,Y
R19RETD920VMU8,1,21,23,N,Y
RIQUYD0GS9PS,1,31,41,N,N
R2HGD4FTD5VKUV,1,195,209,N,Y
R2ID3UP7MEGRX1,1,84,85,N,Y
R19TCZ8CWICW2P,5,67,71,N,Y
R2NV3IB7PYEBMY,1,45,67,N,N
R2BR9RL5WISAN,1,57,66,N,N
R26AM7CWTRC0ZB,1,62,73,N,N
R3S77M4206ADP,5,15,23,N,Y
R195KDZBGMC08S,1,21,29,N,Y
R3J5WR8SB91NQT,1,59,69,N,N
R23PIEMISS9B19,1,42,53,N,N
R2QPJD4UA31GRN,3,89,94,N,Y
R1OXJDXAFGVY38,1,20,32,N,N
RZTAUEICL1U70,1,45,58,N,N
R19OX3WP3B2RI,1,13,25,N,N
R32CXGJHIG5HTH,1,25,27,N,Y
R1DL3KN1T7IR0Y,1,73,84,N,N
RMPZHU0PH78S9,4,18,22,N,N
R2ZI2T8XJDE7YS,3,21,34,N,N
R14P56QCUFS0JS,1,48,49,N,Y
R3PHWP9K64NSYT,1,22,26,N,Y
R22EWC60W7KUCB,1,58,66,N,N
R2L53UZFK7RG7K,1,91,108,N,Y
R32H1Q3HM62QVR,2,71,75,N,Y
R236XM20P2FKR2,2,77,79,N,N
R3LOI2YDW2ZJE6,1,71,86,N,N
RBM9HS97A598A,5,55,57,N,N
RCPZYMXO3549Q,1,26,33,N,N
R3E5Z82QHK4TID,1,116,134,N,N
RO2CBHX3PTU2R,1,74,89,N,N
R2WLTXOK2M47PE,4,16,21,N,Y
R244ZTWVMLBV4A,1,117,135,N,N
R3IFFXLYCELOUN,2,59,59,N,N
R3ITAH820QPAKR,1,72,90,N,N
R3BVTZW7JL5TMB,1,112,131,N,N
RY2XLICKTLFFI,1,44,48,N,Y
RTF9DB65ZN1I9,1,102,122,N,N
R32AOBG80KYYDL,3,46,51,N,Y
R17084O89LOZ9Y,1,16,20,N,N
R20BUFR2N06U37,1,56,57,N,Y
R35KO34M0UMPX8,1,23,24,N,Y
R2HSA18ISKYKUY,1,268,276,N,Y
R2BSIGPJMZSKPM,5,52,53,N,Y
R1GBFKALOUHQVE,1,14,21,N,N
R1JM51AXMS3IO2,1,534,590,N,N
R3DYCDZVCKZ26U,1,18,20,N,Y
R3164HFKEH11BE,1,160,163,N,Y
R2ENFALK3W3KYL,1,96,96,N,N
R22X2ETYR9B1IH,4,29,32,N,Y
R2CJJOZQOW2E0Y,1,118,137,N,Y
R2PN4BCNFODRLF,1,25,31,N,N
R1ZUH17F66XJUY,1,26,26,N,N
RAJ5GJ0D3SNR7,1,15,23,N,N
R3TDP9CIB6N7ZT,3,20,25,N,N
RJOAA8SG40LP9,1,64,70,N,N
R22ZLSMG6NFSR6,1,97,98,N,N
R1HB8SSCA97V9U,5,100,105,Y,N
R7BGB2LF1US4C,1,91,99,N,N
REJXDBEIPFXA4,1,43,48,N,N
R5GNS7Z4CO18Z,1,15,24,N,N
REDQV1H4DFNB0,1,35,36,N,N
R1XIUS8AYFZC41,2,17,28,N,Y
R1X04GZKFA1BCY,5,50,52,N,N
R23W2IJH68TNB5,1,23,23,N,N
R1IN172TQPVY4T,1,21,22,N,Y
R2X0VRQ2E3QAU,1,24,26,N,Y
R1N9DT08G9OJ3Z,2,18,21,N,N
R1WSQT298P5BK,4,57,62,N,N
R871E5QXWGKF4,1,63,69,N,N
R3NUQ8HHUWH9LZ,4,21,22,N,Y
R33BU5QZC7X30D,1,41,41,N,N
R2HAB8DRYUZ6G0,1,42,74,N,N
R13P1WSLV0YG8F,5,42,45,N,Y
R4FLUFK05R09W,1,575,603,N,Y
R79P5IOCDFI31,5,30,32,N,N
R92PJYDHNDFOF,1,13,22,N,N
R20CPFHEF4M1O7,1,33,35,N,N
R8TFH66QCXAVN,1,76,83,N,N
R3GGA3OXI2HFOC,2,30,32,N,N
R2BFHDLD5OATUE,1,21,25,N,Y
RRPG9ZGVYPIMX,1,14,23,N,Y
RM287J8DLSQIN,1,59,62,N,N
R2FTJZ9YH8C7DT,3,197,213,N,Y
RGPG1811JPXTX,1,15,20,N,N
R1WMV1BTTPPA61,3,29,34,N,N
R26YQVERGNRBPB,1,28,31,N,Y
R23T7DE9NR0WNJ,3,73,81,N,Y
R1XP36ABKH6IYX,3,185,188,N,N
R7QK7FRFUNI7K,1,72,72,N,N
RI8PG9M1HY83S,5,40,44,N,Y
RX4E94KN6K16U,5,56,59,Y,N
R3D0RJO6CSJFQW,2,20,23,N,Y
R33EGQFMKZ4OL5,1,20,28,N,N
R1XLGO18EB3KZA,5,25,25,Y,N
R2ND1PZ0EYQS45,1,26,27,N,N
R3C079ZI839C4Q,1,16,20,N,Y
R1610M07LXDMPO,1,207,207,N,N
R25YKTWXOHP255,1,43,52,N,N
R20A9KM4XGRMCE,1,28,29,N,Y
R3KN9UEQX3YU1F,1,16,22,N,N
R3S5W70EL8Y9MQ,2,18,22,N,N
R3I9GA64XPPMIG,1,47,55,N,Y
R1QL0I4E37XD4D,5,19,22,N,Y
R1R9XER49EMT2N,2,34,35,Y,N
R18KLB71MBBNWN,2,18,23,N,N
R1S4SOD9IL7CI0,1,160,165,N,N
R3C92HZF5K7NNG,2,18,25,N,N
R1R51AOC5RKQBS,1,16,22,N,N
R3PVFFXRGR6MFH,1,15,24,N,N
R3SWAZD3CCPUOD,3,42,44,N,Y
R3PQWQR8ZDCZLY,5,121,134,N,Y
RXAU75ZWP1C3N,2,17,21,N,N
RH2ED1C9ZGZIQ,3,38,42,N,Y
R35K8GICB6CE57,1,14,20,N,N
RM23ZQ2B2XF6W,4,55,57,N,N
R3A65U47KS74ZM,1,67,69,N,N
RUQCIK6Y2YU4T,1,21,22,N,N
R7ST49NTUXZLV,5,23,25,Y,N
R2DAVONCTCT2VJ,3,1142,1165,Y,N
R1E0A956NV8390,1,18,22,N,N
R1PCWDAYIZHUTF,1,75,78,N,Y
R28MKCCD6FKBY9,1,56,58,N,N
R1ZS0BA4PVVD2N,2,23,25,N,N
R2JEAEFYCO6GEG,2,21,28,Y,N
REAS2KX7X8GZG,1,19,25,N,N
RKNAG2S67W7FK,4,64,65,N,N
RKPHJ3WRWCNTI,1,19,21,N,N
RH65MVCJ0TGNF,1,19,25,N,N
R2FEODZSSYO5FS,5,44,46,N,N
R1LYAXULUEDIKI,5,25,28,N,N
R17IHJEH4FBLSG,5,45,51,N,N
R18WZHYHUMY2OW,5,39,44,N,N
R379SDCZBN4P5Y,1,17,23,N,N
R23WOZH2YR9MQE,3,250,272,N,N
R2WSD61VZN9LB,3,30,35,Y,N
R2RO6YJ8W2RV56,5,107,111,N,N
R1I5EZ3CYJMAU2,1,39,43,N,Y
RE0ZU411BQER,2,17,21,Y,N
R37GP6EZZ7DMOF,1,110,115,N,N
R23UCUOLXU9A10,5,1015,1031,N,N
R34DIXDQ7DHDVP,1,28,29,N,N
R2J8RX5X41QXBL,1,63,69,N,N
R1368N8OW694RP,5,34,45,N,N
RDW4OG441D368,5,255,266,N,N
RT0AFOCL84TK0,1,27,35,N,N
R17GEWZ15HGFK0,5,20,28,N,N
R3QP92NYXY9YBE,2,105,110,N,N
R2M6N373E4KS1E,1,171,179,N,N
R1Z22F12L22WBH,4,40,52,N,N
R12GV72Z4NK8FL,1,16,21,N,N
RV27PIALHBWJK,1,69,84,N,N
R1ATZKGMWHIWE4,5,44,45,N,Y
R3G7B3DXDCPBNY,1,50,59,N,N
R2J83NNM74KVGH,5,24,28,N,N
R241NSUNW1XE3R,4,22,25,N,Y
R3U07YB7UVBIQY,1,32,38,N,N
R17UYNGIKCX35R,1,32,40,N,N
R36V76B7N7E9F3,1,32,40,N,N
R198DHFCIHZ0MY,1,71,75,N,N
R20S49OEJ3F4XT,1,74,80,N,Y
R35MDH4IAY2G8R,4,19,20,N,N
R3AIIHNKSZMZD8,1,29,34,N,N
R3A8SM0JE30O61,1,19,25,N,N
R3MR3KWH16XKDB,4,336,341,Y,N
R3OXQYVRH0Y7MT,1,136,152,N,N
RKIBTS80T3EVY,5,25,26,N,N
R20LTZF7YNHM61,1,34,40,N,N
R34J7JPDSETWCJ,1,15,20,N,N
R1B6Q43SQTT76J,3,42,42,N,Y
RNYE430MUBT9V,1,194,207,N,N
RZDZC5WVO04FG,5,19,20,N,N
R1C70GCMUE5K5B,3,33,37,N,Y
RACGE9YNMZIK9,4,19,20,N,N
R1IHMBQA36W5YR,5,158,159,N,Y
R1K8XBBL9AM0K4,1,20,23,N,Y
R12XW6DS3A4P5C,4,40,40,N,Y
R2GB8K7O9WC3J9,3,413,449,Y,N
RV7SN5LGY3ST6,1,55,67,N,N
R2VOM86RY4E7GS,4,14,24,N,N
R2EFZU763J3N1I,1,35,40,N,Y
RKOO5CPAHD9A5,1,19,24,N,N
RW2SZEGI59CP8,3,85,104,N,N
R2LKCKXPF2W1V2,2,15,22,N,N
R1ATKLVSZ62FN,1,18,22,N,Y
R1ES494B4OE3K7,1,18,20,N,Y
R3K1384RPTPZY1,4,41,44,N,N
R150YTIVNBEUDC,1,60,68,N,Y
R11QIPW7TJX99V,1,258,281,N,N
R6LD4JLGAEVN5,2,15,22,N,N
R2RXE05YF5SFO9,1,21,23,N,Y
R1ELDMAA1NUNPG,1,38,49,N,N
R2M2QO9EPG3HC2,1,25,31,N,N
R18ZBOQMLTXCY8,4,319,326,N,Y
RU0PWMBQK8W0,1,18,29,N,N
RVHEPJS1NXUVJ,4,39,39,N,Y
R2N7AXZ2SE9O7G,1,17,21,N,N
R1S7WE2YZSE5F7,4,113,115,N,N
R3RTXI5JDC2REG,1,16,25,N,Y
R1H7TMDI9O6EFO,1,14,22,N,N
R1N86DHRQTV3HO,5,20,26,N,Y
R3MH0U1E6HZGV,1,26,27,N,N
R75O1J89FZJTL,1,41,41,N,N
R2B5UJRES79OIU,5,38,38,N,N
R2AF2NO5LXO7ZX,4,24,24,N,Y
R365UCNCJ1957G,5,25,25,N,N
R131LXUE2TBXRF,1,14,21,N,N
RRIGZ6DYYNBM8,5,86,86,N,N
R2VI4FYAMQOE2H,5,95,106,N,N
RU1651ZB6F611,4,20,22,N,Y
R3NGJ3AY3P8CCZ,2,89,96,N,N
R3U1LI9TAHJHIF,5,141,165,N,N
R1R31MYY78S912,5,23,26,N,Y
R21LF9F5MN9VIH,4,24,25,N,N
R3HORETCLSDPLS,1,22,25,N,Y
RYRQIUVQESPOV,1,20,30,N,N
RILKI5Q374RVH,1,23,30,N,N
R37X9WAU79A87O,5,42,44,N,N
R1KNDTPVSWWKPO,1,30,31,N,Y
R2U9ZNTW7S3S67,1,40,41,N,Y
R2UGL9V7GFC90E,5,25,28,N,Y
R1PADKC4JDUQK7,1,15,21,N,N
R1U4Z633A3V9IH,1,51,54,N,Y
R17ACCV8KRRCA7,1,25,27,N,Y
RVV3WX5JAS3RD,2,44,49,N,Y
R8UG23ZI6949N,1,29,29,N,Y
R1X0FSTDCDAPER,4,22,22,Y,N
ROD762C4438K9,1,57,72,N,N
R2Z6V2CD4KTLAY,5,43,45,N,Y
R2KF9Q9026OFM3,1,19,24,N,N
R1C3Z7IGS700K8,5,293,303,Y,N
R32VGMXFNF7QOY,1,73,89,N,N
R2TOQ26EUHF45G,5,78,79,Y,N
R130PMA0MVIK9P,1,59,65,N,N
R254QE8B67FICR,5,18,20,Y,N
R18YPB1ERSBS2E,5,35,35,N,N
R3691IGI1SLVFD,5,36,37,Y,N
R2KLYKSS4MJ6G2,2,21,21,N,N
R1CTS0PE09RFDW,1,38,42,N,Y
R3N6WGKGR90OQP,5,22,25,N,N
R1P98SNIZRJ8XQ,1,21,27,N,N
R17YV4Y0T4LCAP,5,79,80,N,N
R3V79TSOHQBTUE,1,35,43,N,N
RCI2EPYOSGNWH,4,41,43,Y,N
R2JGG36PQ2G4R,5,44,45,N,Y
R69ZDF8QMEOFS,5,20,20,N,N
R3IZBBDG779H1G,3,17,20,Y,N
R1YDA3NV44AG0F,3,17,25,N,Y
ROSF3OWJ2JKOX,1,28,37,N,Y
R1AERD8HWU83B5,3,30,36,Y,N
R1DFBD9Y2323KI,2,103,107,Y,N
R1DG7SOPADJUWK,5,22,22,N,N
R1CCY6L01ILJYY,1,15,21,N,N
R1P6LO0MYJF40E,5,23,23,Y,N
R3U5OVWPO475OS,5,29,30,N,Y
R2483292XCGT5P,5,21,21,N,N
R2GMDSA84MUSSX,4,26,27,N,Y
R26686YB558ZHX,5,19,20,N,N
RI4J85R8EX001,4,37,42,N,N
R2V3COA8O7K50,5,90,95,N,Y
R2GI38ZIQF8Z1X,2,31,38,N,N
R188YLOPBN2D8S,1,14,20,N,N
R38YEW216Y793F,1,26,27,N,Y
R1COE3Y54K6ZFF,5,22,24,N,N
R9DSFTKA49EB1,1,42,49,N,N
R2VQPFETVMHGDM,1,66,82,N,N
R6ZRSB533NWAY,1,22,23,N,N
R2K9KXOZJS773T,4,24,25,N,N
RABKQ1BVQ9F6S,1,27,29,N,N
R2B87XGXQ2I94P,3,35,44,N,N
R128CTOPYXMY86,1,18,21,N,Y
RMKS7238YBF03,1,13,26,N,N
R1X5JTXUUKPWH6,5,32,35,Y,N
R260PRR3RI016H,5,81,85,Y,N
R18J6V5VWFC4VM,2,23,26,N,N
R1DUZ0OJWC2X7L,5,25,32,N,Y
R3A76XOA9GWG2R,1,20,22,N,Y
R3R699127VXQQI,1,30,36,N,N
R3D4EB50UWJJMD,5,279,372,N,N
R19FZT7DKA3ACI,5,31,36,N,Y
R29DF8L9CQ62EJ,1,27,28,N,N
RXCGZGQ2QXWVY,1,27,29,N,N
R3MZTTYFQGJ2QT,1,28,37,N,N
RGE5IMI81Y7KF,1,34,45,N,N
R1TT0JA4FRFOLM,1,36,38,N,N
R2FDG13CHC3GY3,1,49,55,N,Y
R3TUBHWENYH2MB,1,37,44,N,N
R739FI076R3J0,3,16,25,N,N
R1SOIPLWE88BIB,3,20,21,N,Y
R3A173DGTC38GO,1,24,30,N,N
RA48NJ7YHJE7I,1,21,21,N,N
R2FJA75W9V99QI,1,19,20,N,Y
R3SCXA5EKEPCCA,1,23,30,N,N
R27PHFBC0DESE1,1,39,39,N,Y
RR6KIAU9HQ683,1,64,81,N,N
R2GQQBMKSXHVFH,3,118,122,N,Y
R3E8PWLM8SE9MQ,5,37,44,N,N
R9REXX6Q00NOW,1,13,21,N,N
R3DLDDSTE56M6,1,18,25,N,N
R1NHGGTTCHUSUT,2,20,23,N,N
R3NT6CIROM9LCA,1,16,23,N,N
R3O37LR8WDXDVR,1,19,20,N,Y
R3GFE43SBS0S4I,2,53,56,N,N
R3NX9C32Q7ZFEQ,1,54,64,N,N
R2EOU5JTECYSHZ,3,48,54,N,Y
R14YNEVOK2R7MZ,2,22,23,N,Y
R14YUM6GPJ66IY,5,141,146,N,Y
RC9GLNNXAIQCB,1,28,37,N,N
RJ3LWTIRO3OUU,1,21,23,N,Y
R2E0HMSA0HDRV3,2,23,25,N,N
R1EN7N8DCLWB2X,2,36,42,N,N
R3UGH5448L1UCM,2,17,21,N,Y
R3LC4CK1TGPOQ3,1,39,43,N,Y
R3VMLMJF2YC88A,1,20,20,N,Y
R39KPCLDYR4GQK,1,20,30,N,Y
RX598RAMJOSSM,1,45,45,N,N
R2S0UFEYHOFH39,1,28,34,N,N
RCJVAI6S54ONX,5,31,32,N,N
R38UGD1YYZBHTH,5,22,22,N,Y
R3EXKU0M2954KO,1,11,20,N,Y
R1G6TM2LGWGW46,1,39,52,N,N
R3BENIGZ7G1ZT0,1,22,29,N,N
R3OAKC43D7DG6N,3,23,31,N,Y
R1G3752X2CZPK7,1,184,193,N,Y
R35D9PR6OQTI7R,1,82,103,N,N
R1F49899JFYY11,3,20,22,N,N
RZH09N75T9M6B,1,88,101,N,N
R3VMKI64FIDUWC,5,37,39,N,Y
R1DZ8NY8WPIGK8,1,15,28,N,Y
RHAU74HR3Y01S,4,47,49,N,N
R39T7AVK96A5DU,1,14,20,N,N
R3DBXIH8WCOAJZ,1,60,67,N,N
RBLDYA8W6U9Y8,5,42,44,N,Y
R2YMF5LRM4K9FQ,1,116,121,N,N
R34UZDYYWJV9UT,1,88,92,N,N
RN5FQPSDD46JB,1,18,20,N,N
R29OXZ4XOHSRZR,5,46,50,N,Y
R19BN6IPC4JLHX,1,14,22,N,N
R2UOGW8FPRYONF,1,44,57,N,N
R1N38WHEW80LOV,1,24,27,N,Y
R12AWB7EA7W7CS,5,56,61,N,Y
R3RCQ9IWVMNXSU,5,85,87,N,Y
R1BRXO8V3O8NU0,2,164,176,N,N
R388SS2TAGWEFG,3,26,30,N,N
R1TRSC8MAHOPLU,5,20,26,N,Y
R2G54R9EQXKX0P,5,118,122,N,Y
RPTUCJHB2L8Q1,1,45,61,N,N
RXQB0H0RUGDWL,4,76,77,N,N
R1LQGXS0B27W8C,1,16,24,N,Y
R2Z3M0BUU4G0WM,5,40,40,N,N
R156KOYDG4LZJE,5,66,68,N,Y
RSXRYSB23HXRV,1,82,92,N,Y
R3TAFAQGUKKYHS,4,21,21,N,Y
R33J3C6S88QTSY,1,22,30,N,Y
R2L8F4GZ3H38F0,1,26,32,N,Y
R2L73GCJXUGFEB,3,297,301,N,N
RXVYXD2B6HSTK,1,25,30,N,N
R8TEXCPOTGXH7,1,105,112,N,N
R1GH5EHPMGB69R,1,21,24,N,Y
R17EPP8YDAXHSY,1,30,33,N,Y
R2FRDQR3WBOZ7P,1,172,178,N,N
R30G5WNTYKZ1P5,4,29,29,N,N
R21Z9P4YCW30DM,1,21,23,N,N
R17XSDF8B141BT,1,21,26,N,Y
R2SDJTMSPDIN4O,1,19,33,N,Y
R1DXH25PSQ5VO0,1,169,217,N,N
R3QUMXRN4SC1C2,1,16,21,N,Y
RSUY7SPVF94PV,5,62,62,N,N
R30U0XRRA4QT9P,1,22,23,N,N
R168ZTNDH5X3D2,5,34,39,N,Y
RJCXSBGQ7BIBB,5,154,164,N,N
R3JLO8LHXZCTHA,5,86,88,N,Y
R2KVMGSYQ42V9B,2,22,22,N,N
R7CRQOXQ5KB6D,5,143,148,N,Y
R3HWNP20P0M3OM,1,15,22,N,N
R3EPJG1VGR2CBG,1,478,620,N,N
R2L5SNSGPZCJNI,5,153,155,N,N
R3EY7H002W2N8R,5,31,33,N,Y
RWLBP666YLT02,5,18,21,N,Y
R1XLCE0NEU28ZJ,1,22,30,N,Y
R1X8JI2CTQQ615,1,18,26,N,Y
R4WKQY8QYDOKJ,1,16,20,N,Y
RU2FF0MW47RQK,2,31,34,N,Y
R2MTYF3L5W5XU,5,32,34,N,Y
R34AY1T9A18DZC,2,105,120,N,Y
R323QTN066ZYA9,3,120,141,N,Y
R11WAQ9UZSWQOG,5,18,24,N,Y
R3552PP03J4TNG,3,61,62,N,Y
RQEIUINHZ4KMD,1,15,21,N,N
R12AIUW8I1ID94,1,31,39,N,Y
R3W57PWDO1D3YS,1,37,38,N,N
R31HFHT1HZ1C3U,4,25,28,N,Y
RR8NF4ME4ZS8Z,5,150,152,N,N
R36JVKW299XPIT,5,370,383,N,Y
R2C520IFUG4VRU,1,80,105,N,N
R27SQQPXIMZ9B2,5,83,87,N,Y
R1Z2OBN72E8M0P,1,42,57,N,N
R2CLJFTT23FFIU,4,86,103,N,Y
RGKOEE2J63MGW,1,56,60,N,Y
R35ACD1U4W1OH0,5,29,29,N,Y
R2RUXI6NUHU7ZT,5,18,21,N,Y
R28I0MWATA6URK,3,31,32,N,N
ROVRZ5NBDCZUM,1,19,21,N,N
R2A36J0HFUWYVX,5,17,20,N,Y
R1D4K7FVC8UJZ5,1,21,22,N,Y
R3NPIRCSN153OI,5,26,32,N,Y
RJOF3LCX81EHC,1,163,209,N,N
RQU408FC5Y7QK,5,85,91,N,Y
R3ITHEF941BE2W,1,15,20,N,N
ROFQIQRUZRUM,3,20,21,N,Y
R36M41BOV0UM9,1,17,24,N,N
R2UJP72EP7IMN3,2,17,21,N,N
R3TJ2EM7JDFM74,5,23,27,N,Y
R2Y18WDMZQN9GZ,4,51,56,N,Y
R3E97F9BF0MPG1,5,21,21,N,Y
R37PV36ORYACAI,5,57,58,N,Y
R3398IB5T7BMCJ,1,59,66,N,N
R1Q4NUKQ5WJSZF,1,18,21,N,N
R20LQS7AGAV0RR,5,26,31,N,Y
RPL4JKTMDY80U,4,24,31,N,Y
R1B26OE8NX6PCI,3,29,30,N,N
R3OZAH2B74A3M4,4,36,36,N,N
R3R6RESC7CEM8D,1,13,21,N,Y
R1YBPBZ4N561CO,5,19,22,N,Y
R21CB36XXK33VW,5,50,59,N,N
RS48H6BIJZGHX,4,40,43,N,Y
R17UP1MCE5ZRXY,4,35,35,N,Y
RKW2SGMEHP8YA,5,86,89,N,Y
R35JONR03HY6IA,1,53,55,N,N
RX5JT3B199UMM,2,22,24,N,Y
R39JB7LKJED3AM,1,24,27,N,N
RBEIJZNW0ULAC,2,57,74,N,N
R1834DN8WOHW4N,1,21,27,N,Y
R1YPO4150SMAZ0,1,27,35,N,Y
R3LG1VZIURWN3M,2,32,35,N,Y
R2XEZD0VKAU000,2,46,49,N,Y
R1RN84LR3HLQ5C,1,57,60,N,N
RSOWJ09SKI3FW,1,32,49,N,Y
R3GC96EB4NPP9X,5,20,24,N,Y
RGZV36R6Y0EYQ,1,28,35,N,N
R1X1WRUL6585VM,1,25,28,N,N
R2YX5TE8VSDPT6,1,28,29,N,N
R3BTHGFF4JANG8,5,93,95,N,Y
R1EKX1FBEOWR0Z,1,30,34,N,N
R16FIB19YF5SX0,4,62,62,N,N
R1MHMHT26R3LEV,4,37,37,N,Y
R1TULUUCDLI59V,3,15,23,N,Y
R1S98XO27W8Q2J,5,25,25,N,N
R3I70037XUHC79,1,19,28,N,Y
R2FA4U0XDUD7YL,1,19,20,N,Y
R2BJMJMASTWRIV,1,22,22,N,N
RFW1N6G0I4ZGS,1,29,29,N,N
R2X30BCJK7X6PB,2,167,169,N,Y
R31J94RKPTE20E,2,20,22,N,Y
R1KYMCDVMGTWO0,5,207,221,N,Y
R20R0TOO89UV24,1,20,20,N,N
R2332OXZ28MS6Z,3,24,25,N,Y
R3AJXJFEQ0HIXJ,4,79,81,N,N
R2DZVXEEXRC407,4,78,84,N,Y
R214HJ75R5HOKU,1,20,22,N,N
R2KF0TMQI70SU6,5,27,30,N,Y
R2EXXROSDF5K76,4,42,46,N,N
R264AMZFN1Z7TB,3,17,28,N,Y
R1HA9IXYDLI37L,3,17,20,N,Y
R3JXGA8CTD93DY,1,30,40,N,N
R2MDP227QE6PIE,1,21,21,N,Y
R2CS3AO5NT7FTK,1,20,21,N,N
R3F0N81R51EJ4D,1,33,36,N,Y
R1TD0XL18NX9D2,5,22,22,N,N
R1LSSNX0YKSLBP,1,20,23,N,N
R1CWJY653IJ6FQ,1,37,38,N,Y
R1YL39A68YV5D3,1,27,30,N,Y
R3VDI2015599LS,1,22,26,N,N
R1BR9TXRDWNYCS,1,30,44,N,N
RZ1R8TE9GLDV2,1,24,26,N,Y
R3EDS34LTVWNS6,2,25,34,N,Y
R20DQCRX94NRXK,1,16,22,N,N
R49L6THLMOJDF,5,12,22,N,N
R1EMW05SHLVSZR,1,21,25,N,N
R1R2UASMVYX0Y5,3,48,53,Y,N
ROBQPLK3HMC1A,1,62,67,N,N
R3K7ED6VMAM47B,1,25,35,N,Y
R1CLTOAI4WTN4G,1,36,36,N,Y
R2OPY8J6RA6OET,5,21,23,N,Y
R210W7UOC7042D,1,16,22,N,N
RG55JQ9MTESNS,1,30,32,N,N
R37ZJLFKSPB37G,1,22,22,N,Y
R15V5ZF577M2YC,4,142,146,N,Y
R32U2QPD5SVRON,1,24,28,N,Y
R18F9AMY7IY1XX,3,48,55,N,N
R1BOH6EOSRET3Y,3,26,32,N,Y
RM637EPYJCYHI,1,49,51,Y,N
R16JBPJR5AZLPE,1,22,26,N,Y
R16J2WKSA58JJA,5,27,27,N,Y
RIF9AJ53JMST8,1,21,23,Y,N
R1LYYW0MX8IIHN,5,28,39,N,N
R2KD1DZ5X5OC3D,5,16,22,N,Y
R1RPMR8MYWK438,2,29,35,N,N
R1BGEGOX6SCYU2,5,19,20,Y,N
R281C4NH9U0PZ3,1,29,31,N,Y
R2WPZOPORZJL32,5,21,23,N,Y
R18Y4SVGXPRDZF,3,190,205,N,Y
R1315HUKM89FHZ,1,24,33,N,N
R2MDVW9PRYRFGV,5,32,35,N,N
R2CDA7OK7A2507,1,17,20,N,Y
R1G9GG47KE95BU,3,26,27,N,Y
R22L1OCGT1BYNG,5,49,53,N,N
R1J6US3CESVJ9D,1,18,26,N,N
R1YOCQD9HVIU66,3,21,22,N,Y
R3C0B9X70OKZ21,4,23,27,N,N
R3PKZDUHDTRSAU,1,25,27,N,N
R1IT0HYNFWPYQL,3,97,99,N,N
R3JECKYOEV7S60,5,34,51,N,Y
R13HL9P7H68K9K,1,23,29,N,N
R3FV6CF7BGVYOY,1,25,26,N,N
R2R9WXLU44IUL3,5,19,22,N,N
RIHKS7LT8S2SM,1,19,23,N,N
R3QPJKP2ZS19NW,1,39,42,N,Y
RQNM9CSINKKZS,4,31,34,N,Y
R2COMD6AZJ5MMC,1,23,23,N,N
R2Z21NQO4ZSPR9,3,31,32,N,N
R1ZRGYAOZ33H3I,2,27,35,N,Y
R1F05YKFPXDXSF,1,48,61,N,N
R378MR60AUHX09,2,19,21,N,Y
R31FRAQCAUQJ0U,1,50,54,N,Y
R3J8BZIABLQ821,5,62,66,Y,N
R1S9ZUGRCF483O,1,44,54,N,N
R1TJTNUTBERVI7,3,29,31,N,N
R2PDNFTNG5RETM,2,19,20,N,Y
R26MPB9KGE9ZZS,5,67,73,N,Y
RVMX5RL7BHFTL,1,20,26,N,N
R31PP3VKN2TNAJ,1,53,55,N,N
R2QZGHW14ZKCQW,2,24,25,N,N
R2HD9583OACV1Q,1,17,20,N,Y
R1JW7W3KTCQUIY,3,66,70,N,Y
R1YH0MMB4D92VE,1,26,29,N,N
R2QHBRJMVH8ZHJ,3,87,92,N,Y
R3T2SL51ZXJXFS,1,20,22,N,N
R2K5OTSOETRFF7,1,24,25,N,N
R1BM25PHWWZJU0,1,47,55,N,N
R11KLB20OSGFF8,5,12,23,N,N
R3G0ZYD7CIBW62,3,26,27,Y,N
R1V4LBA8WCNOR0,1,20,23,N,N
R343835ORHAGIU,4,75,97,N,Y
R2QUTGU5XDDX4V,1,33,36,N,N
R1A0MHB80GTIOL,4,19,20,N,N
R1MT5151TLQ1J9,3,25,28,N,N
RPS0MRSDLWAVC,1,36,39,N,Y
R3PE60K1R6NG72,1,26,35,N,N
R1O5Z9UX1G7X0A,1,17,20,N,Y
R2UZF0S1VK920X,5,29,31,N,N
R18JQZB8Q0HJVH,5,20,20,N,N
R187NQBURPZU45,3,33,50,N,Y
R1AMHA8RL6H41Z,1,48,50,N,Y
R4NGHX9G5RKE8,4,15,23,N,N
R2LBKZ4B5FOIPT,5,25,27,N,N
R3PF7DIDE5WR1F,5,21,23,N,N
RFPFRLRGS2OFI,4,32,40,N,N
R36KK379DBP3C5,1,27,38,N,N
R3EY38WF8E8N39,3,103,107,N,N
